,id,img,lable,text
10121,89471,hateful_memes/img/89471.png,0,sometimes i feel ugly but then i think of my sister and get over it
3917,46980,hateful_memes/img/46980.png,0,"here's all 3 shooters... the garlic festival, el paso and dayton ...eerily similar in looks. are you awake yet?"
5487,10579,hateful_memes/img/10579.png,1,only 1.4% of white people ever owned slaves so blaming the entire white race is racism at it's finest!
7727,27014,hateful_memes/img/27014.png,0,proof you can be a fruit and a vegetable
10207,32716,hateful_memes/img/32716.png,1,how much did the holo cost
1723,47103,hateful_memes/img/47103.png,0,maybe we weren't consistent sources of crime we'd be treated better
9236,90315,hateful_memes/img/90315.png,0,virgin mobile
7040,70284,hateful_memes/img/70284.png,0,how to get a black guy to see his baby
7100,82730,hateful_memes/img/82730.png,0,you rape em we scrape em no fetus can defetus
4056,25170,hateful_memes/img/25170.png,0,my husband is always pushing me around... and talking behind my back
11924,04967,hateful_memes/img/04967.png,0,"feeling cute. no, i don't think so"
2999,29063,hateful_memes/img/29063.png,0,when people say you have an explosive personality
7770,98350,hateful_memes/img/98350.png,0,flowers for martin luther king day
12196,82473,hateful_memes/img/82473.png,0,what every arab in sydney looks like
1231,10462,hateful_memes/img/10462.png,1,back in my day there were only two genders male and not male
1514,72310,hateful_memes/img/72310.png,0,what do you get when you inject human dna into a goat? banned from the petting zoo
2313,61480,hateful_memes/img/61480.png,1,why is it bad to be a black jew because you have to sit at the back of the oven
12494,37469,hateful_memes/img/37469.png,0,"him: have you seen my cat lately? her: nope, you should ask your father"
1451,61304,hateful_memes/img/61304.png,0,mom won't let me use the oven with my friends
11921,92386,hateful_memes/img/92386.png,0,when you sister dyes her hair pink
9658,02768,hateful_memes/img/02768.png,1,when you look in your neighbor's yard and see an illegal immigrant mowing their lawn
7865,13067,hateful_memes/img/13067.png,1,when you found out your wife is cheating on you
10591,04567,hateful_memes/img/04567.png,1,my kill streak is over 9000
10687,01762,hateful_memes/img/01762.png,1,look at them playing their favorite sport ... cross-country
4321,09413,hateful_memes/img/09413.png,1,when you start fingering yourself but your sister cums instead
8495,19304,hateful_memes/img/19304.png,0,dark humor is like good food not everyone deserve it
838,85471,hateful_memes/img/85471.png,0,vanish shampoo
12430,29465,hateful_memes/img/29465.png,0,share a coke with your dad
6470,63159,hateful_memes/img/63159.png,0,i am racist i vote for donald
7306,01736,hateful_memes/img/01736.png,0,korean war soldiers come home msnbc no live coverage cnn 58 seconds nbc no coverage abc 24 seconds cbc no coverage share if they should be ashamed
10565,03218,hateful_memes/img/03218.png,1,when you try acid for the first time
3899,37296,hateful_memes/img/37296.png,0,sandwiches we can do it !
10650,48016,hateful_memes/img/48016.png,1,would jew like a cup of tea?
3567,20195,hateful_memes/img/20195.png,1,when you dont stir the nesquick powder in your milk enough
11611,38061,hateful_memes/img/38061.png,0,local restaurant slowly hires new cooks
5452,89726,hateful_memes/img/89726.png,0,newl y released pictures of life after the green new deal
3087,17345,hateful_memes/img/17345.png,1,hello my lgbtq+ friends it's pride month so free shots for everyone!
8349,38514,hateful_memes/img/38514.png,0,muslims in 2001 defund homeland security! muslims in congress 2019
10834,49205,hateful_memes/img/49205.png,1,there is nothing wrong with them. everyone should own one
4546,09682,hateful_memes/img/09682.png,0,pals
4692,38549,hateful_memes/img/38549.png,0,all living things are one
1714,39827,hateful_memes/img/39827.png,1,kick them out of country
7254,89056,hateful_memes/img/89056.png,1,mark zuckerberg marries an asian who else is capable of counting all his money?
4270,46952,hateful_memes/img/46952.png,0,what you americans guna do when they build a wall to keep yall out
339,85679,hateful_memes/img/85679.png,1,mr obama it is an honor
9316,71320,hateful_memes/img/71320.png,1,don't blame me fuel was expensive
4086,16520,hateful_memes/img/16520.png,1,stop making fun of our peaceful religion or we'll kill you
8077,13098,hateful_memes/img/13098.png,1,upper downer
10191,85749,hateful_memes/img/85749.png,0,when your friends no matter how different you grew up
11496,57462,hateful_memes/img/57462.png,0,keep us strong keep our relationship pure
588,01936,hateful_memes/img/01936.png,1,we said we would never forget why are you voting them into our governement?
3365,63410,hateful_memes/img/63410.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals"
2670,78124,hateful_memes/img/78124.png,1,"to see better, asians sometimes switch to fullscreen view"
5515,83571,hateful_memes/img/83571.png,0,just got angry all over again thinking about how zola made unathi umsunu nationally. saying unoxolo is just a friend kodwa akana address akana bellas then how the fuck is she your friend the lies! the lies!
3589,91845,hateful_memes/img/91845.png,0,kids enjoying some underwater diving
34,30417,hateful_memes/img/30417.png,0,my hair is half up and half down
28,10438,hateful_memes/img/10438.png,0,me and the boys kneeling for africans tonight
2395,63917,hateful_memes/img/63917.png,0,if he's marrying me then why's he fucking a goat
10285,16047,hateful_memes/img/16047.png,1,islam is the religion of peace! don't believe me? then i will blow you up
10986,75608,hateful_memes/img/75608.png,1,thanksgiving in china
5506,90286,hateful_memes/img/90286.png,0,cereal in the bowl first or milk in the bowl first it really be like that
11703,32796,hateful_memes/img/32796.png,0,nobody: me up watching a scary movie at 3:28 am
2170,74391,hateful_memes/img/74391.png,0,there must be some way this victimizes me
8699,75360,hateful_memes/img/75360.png,1,i told my friend that i can turn fruits into vegetables and he told me to prove it so i pushed him off a balcony
8402,86125,hateful_memes/img/86125.png,1,when you insult a liberal intentionally
889,98340,hateful_memes/img/98340.png,0,muslim wife wearing sexy lingerie for her husband
3878,23048,hateful_memes/img/23048.png,0,everyone is welcomed to this country
3322,69013,hateful_memes/img/69013.png,0,i killed a mouse for you.. i'll do anything for you...anything
11777,03149,hateful_memes/img/03149.png,0,harambe santa
3514,75021,hateful_memes/img/75021.png,1,where's jaws when you need him?
12170,97638,hateful_memes/img/97638.png,0,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??
10448,62083,hateful_memes/img/62083.png,1,the clitoris has around around 8000 nerve endings but still isn't as sensitive as a white male liberal on the internet
5673,30692,hateful_memes/img/30692.png,1,cameraman: i don't understan- psychic kid: trust me this will be really funny someday
8951,02647,hateful_memes/img/02647.png,0,notice how the kenyan skidmark has been silent about the mueller report?
2774,29813,hateful_memes/img/29813.png,1,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit
6559,38742,hateful_memes/img/38742.png,1,"everywhere: eats africa: ""we don't do that here"""
3733,29675,hateful_memes/img/29675.png,1,remember behind every one of us is a police
7428,92413,hateful_memes/img/92413.png,0,zuckerberg approves
12057,30621,hateful_memes/img/30621.png,0,the closest some of us will ever get to heaven
9542,51032,hateful_memes/img/51032.png,0,a head diaper is required when you have shit for brains
4528,80736,hateful_memes/img/80736.png,0,"you have adhd? well, i know a place i can send you where you'll learn to concentrate"
1654,76092,hateful_memes/img/76092.png,0,everybody is afraid of gangs
8138,69472,hateful_memes/img/69472.png,1,"they named us after the land mass they shipped us to! ""the only difference between a dominican, puerto rican, cuban, jamaican, haitian, bahamian and african american is a boat stop."""
11523,09317,hateful_memes/img/09317.png,0,two gorillas wrestling during quarantine
223,71680,hateful_memes/img/71680.png,1,muslim strip club
10806,83124,hateful_memes/img/83124.png,1,wow. a picture with the dad in it. that's called a fairytale
11551,74580,hateful_memes/img/74580.png,0,her: i've never been fucked before me: *kicks her in the pool* well you're fucked now
9534,93586,hateful_memes/img/93586.png,0,dropped my phone on my face and now it looks i got into a street fight
5982,78034,hateful_memes/img/78034.png,0,god loves you all
4239,48162,hateful_memes/img/48162.png,1,is someone using the oven? cuz i smell gas
5882,82367,hateful_memes/img/82367.png,1,15 years in prison??? that means my next girlfriend hasn't even been born yet!
1590,68192,hateful_memes/img/68192.png,1,scientist are working hard to cure them all
9966,79638,hateful_memes/img/79638.png,0,"it's sad obama you had the chance of a lifetime to build a bridge, so we could all walk across it together instead you did everything you could in your power to divide us and make us hate one another, yeah, you built that!"
3256,94675,hateful_memes/img/94675.png,0,a muslim '' '' party
7310,56723,hateful_memes/img/56723.png,0,i am an environmentalist love all animals
7535,41983,hateful_memes/img/41983.png,0,me and the boys on black friday morning
2181,42153,hateful_memes/img/42153.png,0,we build our houses with stone
10107,98067,hateful_memes/img/98067.png,0,"sometimes, i crunch up my jizz when it dries and i bring the white powder to parties and watch people snort my cock sand i do this all the time"
9365,85239,hateful_memes/img/85239.png,0,4 ways to boil vegetables
7760,60483,hateful_memes/img/60483.png,0,the look he gives you when you're the new goat in town
6165,56107,hateful_memes/img/56107.png,0,a kind women giving a starving child some water
6103,92038,hateful_memes/img/92038.png,0,what's wrong? why are you mad? oh you don't have any more food? that sucks
8821,02156,hateful_memes/img/02156.png,0,never forget
9469,73485,hateful_memes/img/73485.png,0,logan act arrest him now john kerry is now a treasonous pos
11497,02417,hateful_memes/img/02417.png,0,my face when racism exists
4817,20149,hateful_memes/img/20149.png,1,that face you make when you realize where all them free drugs came from
11784,82057,hateful_memes/img/82057.png,0,"""life simulator 19 classic outdoor dlc"""
10164,89675,hateful_memes/img/89675.png,0,if y'all only knew it be the baddest one on that shit cocaine users weed users
6521,08469,hateful_memes/img/08469.png,1,trump supporters be like mexicans stole my teeth
6507,21836,hateful_memes/img/21836.png,0,if'm yous still 1 teef at 30 y'all don't know how ta live
1209,26391,hateful_memes/img/26391.png,1,"""my husband told me to make him a sandwich i need a good comeback i would come back with a sandwich"""
6808,65930,hateful_memes/img/65930.png,0,when you're losing an argument against your black friend
421,60183,hateful_memes/img/60183.png,1,nein danke i'm very happy with my gas supplier
10962,57240,hateful_memes/img/57240.png,1,anjem choudary wants this removed he said it insults islam. so i thought fuck it why not share
1706,41058,hateful_memes/img/41058.png,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here
1158,04536,hateful_memes/img/04536.png,0,"he's not a great debater, he's not a smooth talking politician, he's not part of the establishment, but he is a true american patriot! we cannot sit back and watch them destroy this man who is trying to help us ! he can clean up america and they know it !"
2306,42179,hateful_memes/img/42179.png,0,immigrants illegal aliens
273,91602,hateful_memes/img/91602.png,0,upper downer
171,54069,hateful_memes/img/54069.png,1,when you decide to go full gas
